id,username,created_at,lng,lat,text
1517420461407227906,SailorGirlQuinn,Fri Apr 22 08:30:04 +0000 2022,130.96950249999998,33.9054625,"The various fandoms' use of the words ""ship"" and ""shipping"" is rather frustrating to me, particularly when I want t… https://t.co/rALbR5OCu5"
1517420472417333248,sunnyman_05,Fri Apr 22 08:30:07 +0000 2022,73.88438199999999,18.520764,@siddhanthasabn1 Well if the shoe fits😂
1517420479375568897,MithuGope2,Fri Apr 22 08:30:09 +0000 2022,91.5942845,22.8975415,What a finish https://t.co/zRyJICaAeq
1517420487613108225,DinnuHimalaya,Fri Apr 22 08:30:11 +0000 2022,114.168002,22.3073495,@PariyarRekha @Sirjana_Singh All the best didi
1517420496765464576,dhara_pratap,Fri Apr 22 08:30:13 +0000 2022,88.352242,22.6127055,@ReemaWohra @Singh_YashrajS @taboo_love_ @Morning_Bliss99 @breedingqueenxo @Roushani123 @DesiresTaboo… https://t.co/sYevevj2UC
1517420509884862464,AnkitSa01920026,Fri Apr 22 08:30:16 +0000 2022,77.93734,30.2427275,@RajnikantFan_ Jai ho sir  G Great 👍 👌
1517420510698622976,sagarikamishrav,Fri Apr 22 08:30:16 +0000 2022,86.480556,22.6140115,"🕉️ Peace ☮️Dear Twitter Family,Tomorrow is the last of 5 Peaceful Sessions, which I will be facilitating online 7… https://t.co/egiOCXpscf"
1517420519095947264,NabinAr28675845,Fri Apr 22 08:30:18 +0000 2022,84.13302049999999,28.3908495,@elonmusk Cant complain but still will
1517420522598023174,NikhadeRameshw1,Fri Apr 22 08:30:19 +0000 2022,76.771244,18.817911000000002,@SolapurAshram @asharamjibapu_ @Raghav72179037 @ireshmad @Anup64158049 @Rahulk91627836 @manchal_shweta… https://t.co/k3qQpj3nsw
1517420528683823105,toxicslink,Fri Apr 22 08:30:21 +0000 2022,77.095086,28.6384895,ACT FOR OUR 🌍!Earth Day 2022 is a reminder to #InvestInOurPlanet to make concrete efforts to protect the environm… https://t.co/T8mzZPTx77
1517420530256646145,Sankard62422734,Fri Apr 22 08:30:21 +0000 2022,87.921509,22.2019065,@narendramodi Me buy gmap and earh map software here all place and place here all kinds and here ruppee and here me… https://t.co/wi2gucwLZn
1517420531406221313,RjAnuragTiwari,Fri Apr 22 08:30:21 +0000 2022,82.5841815,21.8503915,Thank You Dear Mahendra 💪💛@MSDhoniiiii
1517420531686907904,Aurgho_,Fri Apr 22 08:30:21 +0000 2022,76.974691,28.368524999999998,@AarKiBolboBolo @Shradhya_C Themyscira will have a lot of spider webs. :p
1517420548015669248,keshab_mahanta,Fri Apr 22 08:30:25 +0000 2022,91.5597575,26.259671,"It's important to make conscious decisions to protect the earth and make life sustainable. On #EarthDay, let's pled… https://t.co/89fyf9zGVh"
1517420562846404608,LoveVaid1,Fri Apr 22 08:30:29 +0000 2022,75.892913,30.794095,Best SmartPhone #samsungGalaxyA32Like shre subscribe this channel https://t.co/QmG3vmhua2#SamsungPlaygroundMx #
1517420568647069696,workdayphysique,Fri Apr 22 08:30:30 +0000 2022,91.5597575,26.259671,"You were probably drinking distilled water, Tan Man.The word hydrate is derived from Greek hudor meaning water."
1517420575278649344,Suruchi0603,Fri Apr 22 08:30:32 +0000 2022,78.036709,27.168942,"@FincareBank I believe the best way to care about nature is to ""give back""I give back by planting more and more tr… https://t.co/f5Xu79mQmY"
1517420597130653696,Rasmyraghavan,Fri Apr 22 08:30:37 +0000 2022,88.352242,22.6127055,@galaxiestweet @theburrownft Congratulations 🎉
